canonical_document_id,duplicate_document_id,duplicate_reason,similarity_method,similarity_score,decision
PMC10849518.1,PMC11324137.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10827235.1,PMC11326367.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11230393.1,PMC11326379.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11213054.1,PMC11334082.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10925178.1,PMC11334437.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10871463.1,PMC11345412.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11349354.1,PMC11349354.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11351061.1,PMC11351061.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11037866.1,PMC11363437.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11350613.1,PMC11367712.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11370321.1,PMC11370321.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11370494.1,PMC11370494.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10942288.1,PMC11379467.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11383059.1,PMC11383059.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11383658.1,PMC11383658.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11383703.1,PMC11383703.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11398548.3,doi,exact_key,1.0,recorded_not_deleted
PMC11401990.1,PMC11401990.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11401990.1,PMC11401990.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11142072.1,PMC11403779.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11406118.1,PMC11406118.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11408246.1,PMC11408246.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11409836.1,PMC11409836.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11411238.1,PMC11411238.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10889016.1,PMC11412842.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10996529.1,PMC11413918.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11419178.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11419182.2,doi,exact_key,1.0,recorded_not_deleted
PMC11419186.1,PMC11419186.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11419198.1,PMC11419198.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11423770.1,doi,exact_key,1.0,recorded_not_deleted
PMC11023674.1,PMC11424506.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11437317.1,PMC11437317.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996524.2,PMC11439205.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11445640.1,PMC11445640.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11449118.1,PMC11449118.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11405524.1,PMC11451608.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11451628.1,PMC11451628.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11451675.2,PMC11451675.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11451806.1,PMC11451806.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11451815.1,PMC11451815.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925398.1,PMC11460197.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11463407.1,PMC11463407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11213097.1,PMC11465638.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10983955.1,PMC11466430.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11469355.1,PMC11469355.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11469355.1,PMC11469355.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11469392.1,PMC11469392.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11469407.1,PMC11469407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11469407.1,PMC11469407.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11469455.1,PMC11469455.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11213196.1,PMC11476697.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11483014.2,PMC11483014.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11483055.1,PMC11483055.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11042309.1,PMC11485084.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10996713.2,PMC11485262.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10979889.1,PMC11485396.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11142177.1,PMC11485398.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11213077.1,PMC11485399.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11487425.1,PMC11487425.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11487425.1,PMC11487425.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11488543.1,doi,exact_key,1.0,recorded_not_deleted
PMC11490832.1,PMC11490832.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11491702.1,PMC11491702.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11142300.1,PMC11496884.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11497330.1,PMC11497330.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11503657.1,PMC11503657.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11507907.1,PMC11507907.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11507907.1,PMC11507907.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11177999.1,PMC11520673.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11526959.1,PMC11526959.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11526967.1,PMC11526967.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11527026.1,PMC11527026.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11527042.1,PMC11527042.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11527097.1,doi,exact_key,1.0,recorded_not_deleted
PMC11213210.1,PMC11529246.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11529392.1,PMC11529392.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11540062.1,PMC11540062.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11118290.2,PMC11540438.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11543635.1,PMC11543635.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11556356.1,PMC11556356.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11558657.1,PMC11558657.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11558701.1,PMC11558701.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10889055.1,PMC11558841.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11559823.1,PMC11559823.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11559898.1,PMC11559898.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11563507.1,PMC11563507.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11563520.1,PMC11563520.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11563558.1,PMC11563558.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11567137.1,doi,exact_key,1.0,recorded_not_deleted
PMC11160832.1,PMC11567810.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11572097.1,PMC11572097.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11572234.1,PMC11572234.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11572345.1,PMC11572345.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11572631.1,PMC11572631.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11574935.1,PMC11574935.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10925476.1,PMC11577574.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11581017.1,PMC11581017.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11581067.1,PMC11581067.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11581107.1,doi,exact_key,1.0,recorded_not_deleted
PMC10760128.1,PMC11581407.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC11581500.1,PMC11581500.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11583133.1,doi,exact_key,1.0,recorded_not_deleted
PMC11583217.1,PMC11583217.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11581051.1,PMC11583418.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11587231.1,doi,exact_key,1.0,recorded_not_deleted
PMC11581049.1,PMC11588930.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11601463.1,PMC11601463.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11601602.1,PMC11601602.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11601614.1,PMC11601614.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11601715.1,PMC11601715.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11601746.3,PMC11601746.4,pmid,exact_key,1.0,recorded_not_deleted
PMC11507888.1,PMC11601866.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11605170.1,PMC11605170.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10942562.1,PMC11606191.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10979912.1,PMC11613296.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11613991.1,PMC11613991.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11614393.1,PMC11614393.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11618161.1,PMC11618161.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11312520.1,PMC11621449.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11626466.1,PMC11626466.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11632612.1,PMC11632612.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10888985.2,PMC11634005.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11634951.1,PMC11634951.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11642807.2,PMC11642807.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11643219.1,doi,exact_key,1.0,recorded_not_deleted
PMC11643288.1,PMC11643288.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11649014.1,doi,exact_key,1.0,recorded_not_deleted
PMC11653377.1,PMC11653377.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11527058.1,PMC11653806.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10925433.1,PMC11655978.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11188091.1,PMC11656649.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11581111.1,PMC11657531.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11661334.2,PMC11661334.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11667106.1,PMC11667106.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11071432.1,PMC11667503.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11230249.1,PMC11667513.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11668837.1,PMC11668837.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11463543.1,PMC11670117.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11343127.2,PMC11671012.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11680618.1,PMC11680618.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11680620.1,PMC11680620.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11695061.1,PMC11695061.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11699566.1,doi,exact_key,1.0,recorded_not_deleted
PMC11527026.1,PMC11703330.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11705314.1,PMC11705314.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11707861.1,PMC11707861.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980072.1,PMC11709449.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10980072.1,PMC11709449.2,title_year,exact_key,1.0,recorded_not_deleted
PMC11712212.1,PMC11712212.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10996586.1,PMC11719106.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11722323.1,PMC11722323.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11722323.1,PMC11722323.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11638064.1,PMC11722498.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11726323.1,PMC11726323.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11469357.1,PMC11731482.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11741496.1,PMC11741496.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11742150.1,PMC11742150.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11742367.1,doi,exact_key,1.0,recorded_not_deleted
PMC11746152.1,PMC11746152.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11747299.1,PMC11747299.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11752056.1,PMC11752056.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11185760.1,PMC11755788.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11759059.1,PMC11759059.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11759246.1,PMC11759246.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11759254.1,PMC11759254.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11759613.1,PMC11759613.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11759617.1,PMC11759617.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11759719.1,PMC11759719.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11761418.1,PMC11761418.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11761418.1,PMC11761418.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11761689.1,PMC11761689.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11489560.1,PMC11764483.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11213117.1,PMC11772704.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11014495.1,PMC11775439.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11781377.1,PMC11781377.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11245081.1,PMC11788211.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11793109.1,PMC11793109.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11806453.1,PMC11806453.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11808561.1,PMC11808561.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11809694.1,PMC11809694.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11838521.2,PMC11838521.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11839037.1,PMC11839037.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11839118.1,PMC11839118.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11848371.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC11848372.1,doi,exact_key,1.0,recorded_not_deleted
PMC11213109.1,PMC11848383.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11861520.1,PMC11861520.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11863200.1,PMC11863200.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11868228.1,PMC11868228.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11868723.1,PMC11868723.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11870434.1,PMC11870434.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11870505.1,PMC11870505.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11870505.1,PMC11870505.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11870602.1,PMC11870602.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11873765.1,PMC11873765.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11873835.1,PMC11873835.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11879872.1,PMC11879872.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11880757.1,PMC11880757.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11888523.1,PMC11888523.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11888524.1,PMC11888524.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11890173.1,PMC11890173.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11890384.1,PMC11890384.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11907505.1,PMC11907505.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11907507.1,PMC11907507.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11910731.1,PMC11910731.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11915136.1,PMC11915136.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11925219.1,PMC11925219.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11312674.2,PMC11932157.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11934151.1,PMC11934151.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11785183.1,PMC11936427.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11937202.1,PMC11937202.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11939032.2,PMC11939032.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11741268.1,PMC11940050.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11950719.1,PMC11950719.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11950719.1,PMC11950719.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11951120.1,PMC11951120.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11951439.1,PMC11951439.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11952334.1,PMC11952334.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11954665.1,PMC11954665.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11955927.1,PMC11955927.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11957083.1,PMC11957083.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11722314.1,PMC11957198.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11964827.1,PMC11964827.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11968117.1,PMC11968117.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11968119.1,PMC11968119.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11969563.1,PMC11969563.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11970969.1,PMC11970969.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11973837.1,PMC11973837.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11974764.1,PMC11974764.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11195053.2,PMC11984689.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10081252.2,PMC11991917.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11838935.1,PMC11992592.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11994644.1,PMC11994644.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11996435.1,PMC11996435.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11997542.1,PMC11997542.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11975004.1,PMC12010523.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11888548.1,PMC12016400.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12022672.1,PMC12022672.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12026417.2,PMC12026417.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12041848.1,PMC12041848.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12043659.1,PMC12043659.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12045436.1,PMC12045436.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12047905.1,PMC12047905.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12048343.1,PMC12048343.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11343181.1,PMC12054868.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC12055026.1,PMC12055026.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10983895.1,PMC12055030.1,title_year,exact_key,1.0,recorded_not_deleted
PMC10925090.2,PMC12056076.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC11761406.1,PMC12056759.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12065704.1,PMC12065704.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12067485.1,PMC12067485.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12080632.1,PMC12080632.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12080636.1,PMC12080636.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11888362.1,PMC12089208.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12089424.1,PMC12089424.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12092304.1,PMC12092304.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12094269.1,PMC12094269.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12094657.1,PMC12094657.2,pmid,exact_key,1.0,recorded_not_deleted
PMC10980062.2,PMC12096932.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12108029.1,PMC12108029.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12119968.1,PMC12119968.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12121352.1,PMC12121352.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12121352.1,PMC12121352.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11230436.2,PMC12121473.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12126463.1,PMC12126463.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12132133.1,PMC12132133.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12132215.1,PMC12132215.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12132540.1,PMC12132540.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12133788.1,PMC12133788.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12149158.1,PMC12149158.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12150344.1,PMC12150344.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11838696.1,PMC12152373.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11838693.1,PMC12152374.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12154645.1,PMC12154645.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12154762.1,PMC12154762.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12156651.1,PMC12156724.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12157639.1,PMC12157639.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12176422.1,PMC12176422.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11839036.1,PMC12177674.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12180672.1,PMC12180672.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11957164.1,PMC12186938.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12202391.1,PMC12202391.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12204421.2,PMC12204421.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12205157.1,doi,exact_key,1.0,recorded_not_deleted
PMC12036471.1,PMC12214559.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12083601.1,PMC12214564.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12083567.1,PMC12216742.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11838521.2,PMC12228266.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11759618.1,PMC12231225.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12236819.2,PMC12236819.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12252581.1,PMC12252581.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12255235.1,PMC12255235.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12258738.1,PMC12258738.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12258738.1,PMC12258738.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12083578.1,PMC12263344.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12265656.1,PMC12265656.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12262374.1,PMC12270195.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12274207.1,PMC12274207.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12276881.1,doi,exact_key,1.0,recorded_not_deleted
PMC12231277.1,PMC12278090.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11952614.1,PMC12279471.1,title_year,exact_key,1.0,recorded_not_deleted
PMC3385589.1,PMC12280648.1,content_sha256,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12282884.1,doi,exact_key,1.0,recorded_not_deleted
PMC12284472.1,PMC12284472.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12284472.1,PMC12284472.3,pmid,exact_key,1.0,recorded_not_deleted
PMC11839002.1,PMC12289654.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12060967.1,PMC12291478.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11741277.1,PMC12307712.1,title_year,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC12310122.1,doi,exact_key,1.0,recorded_not_deleted
PMC11957097.1,PMC12314239.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12315578.1,PMC12315578.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11065014.2,PMC12315764.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12316055.1,PMC12316055.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11908268.1,PMC12319728.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12320738.1,PMC12320738.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12321814.1,PMC12321814.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12324210.1,PMC12324210.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12265756.1,PMC12324596.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11854343.1,PMC12329562.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12330458.1,PMC12330458.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12331647.1,PMC12331647.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12331658.1,PMC12331658.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11761101.1,PMC12340428.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12340797.1,PMC12340797.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12340876.1,PMC12340876.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11957029.1,PMC12340906.1,title_year,exact_key,1.0,recorded_not_deleted
PMC11838544.1,PMC12342247.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12360419.1,PMC12360419.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12360687.1,PMC12360687.2,pmid,exact_key,1.0,recorded_not_deleted
PMC11844510.1,PMC12361719.1,title_year,exact_key,1.0,recorded_not_deleted
PMC12366532.1,PMC12366532.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12367715.1,PMC12367715.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12374798.1,PMC12374798.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12374798.1,PMC12374798.3,pmid,exact_key,1.0,recorded_not_deleted
PMC12378631.1,PMC12378631.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12379967.1,PMC12379967.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12383491.1,PMC12383491.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12393354.1,PMC12393354.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12393426.1,PMC12393426.2,pmid,exact_key,1.0,recorded_not_deleted
PMC12393650.1,PMC12393650.2,pmid,exact_key,1.0,recorded_not_deleted
